created at 2024/01/12 15:52:25
発電所ID,発電所名,設備名,タグID,信号名,単位,1min,30min,hour,day,month,year,乗数
S003,山鹿ソーラーパークB発電所,PCS1-11,2.11.8,PCS1-11 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-11,2.11.9,PCS1-11 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-11,2.11.10,PCS1-11 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-11,2.11.11,PCS1-11 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-11,2.11.12,PCS1-11 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-11,2.11.13,PCS1-11 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-11,2.11.14,PCS1-11 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-11,2.11.15,PCS1-11 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-11,2.11.16,PCS1-11 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-11,2.11.17,PCS1-11 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-11,2.11.18,PCS1-11 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-11,2.11.19,PCS1-11 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-11,2.11.20,PCS1-11 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.1,PCS1-12 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.2,PCS1-12 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.3,PCS1-12 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.4,PCS1-12 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.5,PCS1-12 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.6,PCS1-12 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.7,PCS1-12 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.8,PCS1-12 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.9,PCS1-12 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.10,PCS1-12 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.11,PCS1-12 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.12,PCS1-12 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.13,PCS1-12 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.14,PCS1-12 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.15,PCS1-12 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.16,PCS1-12 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.17,PCS1-12 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.18,PCS1-12 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.19,PCS1-12 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-12,2.12.20,PCS1-12 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.1,PCS1-13 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.2,PCS1-13 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.3,PCS1-13 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.4,PCS1-13 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.5,PCS1-13 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.6,PCS1-13 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.7,PCS1-13 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.8,PCS1-13 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.9,PCS1-13 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.10,PCS1-13 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.11,PCS1-13 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.12,PCS1-13 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.13,PCS1-13 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.14,PCS1-13 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.15,PCS1-13 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.16,PCS1-13 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.17,PCS1-13 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.18,PCS1-13 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.19,PCS1-13 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS1-13,2.13.20,PCS1-13 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.1,PCS2-1 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.2,PCS2-1 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.3,PCS2-1 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.4,PCS2-1 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.5,PCS2-1 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.6,PCS2-1 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.7,PCS2-1 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.8,PCS2-1 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.9,PCS2-1 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.10,PCS2-1 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.11,PCS2-1 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.12,PCS2-1 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.13,PCS2-1 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.14,PCS2-1 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.15,PCS2-1 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.16,PCS2-1 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.17,PCS2-1 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.18,PCS2-1 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.19,PCS2-1 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-1,2.14.20,PCS2-1 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.1,PCS2-2 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.2,PCS2-2 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.3,PCS2-2 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.4,PCS2-2 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.5,PCS2-2 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.6,PCS2-2 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.7,PCS2-2 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.8,PCS2-2 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.9,PCS2-2 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.10,PCS2-2 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.11,PCS2-2 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.12,PCS2-2 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.13,PCS2-2 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.14,PCS2-2 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.15,PCS2-2 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.16,PCS2-2 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.17,PCS2-2 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.18,PCS2-2 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.19,PCS2-2 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-2,2.15.20,PCS2-2 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.1,PCS2-3 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.2,PCS2-3 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.3,PCS2-3 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.4,PCS2-3 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.5,PCS2-3 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.6,PCS2-3 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.7,PCS2-3 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.8,PCS2-3 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.9,PCS2-3 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.10,PCS2-3 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.11,PCS2-3 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.12,PCS2-3 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.13,PCS2-3 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.14,PCS2-3 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.15,PCS2-3 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.16,PCS2-3 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.17,PCS2-3 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.18,PCS2-3 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.19,PCS2-3 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-3,2.16.20,PCS2-3 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.1,PCS2-4 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.2,PCS2-4 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.3,PCS2-4 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.4,PCS2-4 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.5,PCS2-4 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.6,PCS2-4 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.7,PCS2-4 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.8,PCS2-4 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.9,PCS2-4 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.10,PCS2-4 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.11,PCS2-4 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.12,PCS2-4 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.13,PCS2-4 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.14,PCS2-4 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.15,PCS2-4 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.16,PCS2-4 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.17,PCS2-4 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.18,PCS2-4 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.19,PCS2-4 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-4,2.17.20,PCS2-4 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.1,PCS2-5 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.2,PCS2-5 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.3,PCS2-5 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.4,PCS2-5 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.5,PCS2-5 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.6,PCS2-5 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.7,PCS2-5 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.8,PCS2-5 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.9,PCS2-5 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.10,PCS2-5 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.11,PCS2-5 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.12,PCS2-5 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.13,PCS2-5 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.14,PCS2-5 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.15,PCS2-5 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.16,PCS2-5 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.17,PCS2-5 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.18,PCS2-5 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.19,PCS2-5 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-5,2.18.20,PCS2-5 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.1,PCS2-6 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.2,PCS2-6 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.3,PCS2-6 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.4,PCS2-6 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.5,PCS2-6 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.6,PCS2-6 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.7,PCS2-6 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.8,PCS2-6 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.9,PCS2-6 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.10,PCS2-6 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.11,PCS2-6 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.12,PCS2-6 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.13,PCS2-6 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.14,PCS2-6 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.15,PCS2-6 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.16,PCS2-6 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.17,PCS2-6 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.18,PCS2-6 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.19,PCS2-6 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-6,2.19.20,PCS2-6 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.1,PCS2-7 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.2,PCS2-7 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.3,PCS2-7 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.4,PCS2-7 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.5,PCS2-7 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.6,PCS2-7 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.7,PCS2-7 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.8,PCS2-7 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.9,PCS2-7 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.10,PCS2-7 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.11,PCS2-7 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.12,PCS2-7 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.13,PCS2-7 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.14,PCS2-7 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.15,PCS2-7 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.16,PCS2-7 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.17,PCS2-7 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.18,PCS2-7 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.19,PCS2-7 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-7,2.20.20,PCS2-7 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.1,PCS2-8 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.2,PCS2-8 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.3,PCS2-8 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.4,PCS2-8 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.5,PCS2-8 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.6,PCS2-8 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.7,PCS2-8 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.8,PCS2-8 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.9,PCS2-8 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.10,PCS2-8 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.11,PCS2-8 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.12,PCS2-8 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.13,PCS2-8 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.14,PCS2-8 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.15,PCS2-8 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.16,PCS2-8 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.17,PCS2-8 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.18,PCS2-8 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.19,PCS2-8 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-8,2.21.20,PCS2-8 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.1,PCS2-9 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.2,PCS2-9 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.3,PCS2-9 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.4,PCS2-9 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.5,PCS2-9 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.6,PCS2-9 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.7,PCS2-9 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.8,PCS2-9 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.9,PCS2-9 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.10,PCS2-9 交流電力,kW,1,1,1,1,1,1,
