created at 2024/01/12 11:46:57
発電所ID,発電所名,状態・故障信号ID,状態・故障信号名,状態・故障種別
S003,山鹿ソーラーパークB発電所,ANN_5021_0,PCS2-8_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5022_0,PCS2-9_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5023_0,PCS2-10_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5024_0,PCS2-11_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5025_0,PCS2-12_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5026_0,PCS2-13_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5027_0,PCS2-14_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5028_0,PCS2-15_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5029_0,PCS2-16_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5030_0,PCS3-1_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5031_0,PCS3-2_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5032_0,PCS3-3_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5033_0,PCS3-4_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5034_0,PCS3-5_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5035_0,PCS3-6_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5036_0,PCS3-7_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5037_0,PCS3-8_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5038_0,PCS3-9_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5039_0,PCS3-10_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5040_0,PCS3-11_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3121_0,PCS3-12_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3122_0,PCS3-12_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3123_0,PCS3-12_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3124_0,PCS3-12_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3125_0,PCS3-12_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3126_0,PCS3-12_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3127_0,PCS3-12_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3128_0,PCS3-12_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3129_0,PCS3-12_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3130_0,PCS3-12_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3131_0,PCS3-12_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3132_0,PCS3-13_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3133_0,PCS3-13_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3134_0,PCS3-13_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3135_0,PCS3-13_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3136_0,PCS3-13_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3137_0,PCS3-13_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3138_0,PCS3-13_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3139_0,PCS3-13_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3140_0,PCS3-13_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3141_0,PCS3-13_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3142_0,PCS3-13_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3143_0,PCS3-14_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3144_0,PCS3-14_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3145_0,PCS3-14_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3146_0,PCS3-14_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3147_0,PCS3-14_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3148_0,PCS3-14_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3149_0,PCS3-14_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3150_0,PCS3-14_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3151_0,PCS3-14_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3152_0,PCS3-14_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3153_0,PCS3-14_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3154_0,PCS3-15_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3155_0,PCS3-15_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3156_0,PCS3-15_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3157_0,PCS3-15_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3158_0,PCS3-15_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3159_0,PCS3-15_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3160_0,PCS3-15_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3161_0,PCS3-15_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3162_0,PCS3-15_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3163_0,PCS3-15_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3164_0,PCS3-15_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3165_0,PCS3-16_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3166_0,PCS3-16_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3167_0,PCS3-16_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3168_0,PCS3-16_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3169_0,PCS3-16_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3170_0,PCS3-16_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3171_0,PCS3-16_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3172_0,PCS3-16_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3173_0,PCS3-16_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3174_0,PCS3-16_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3175_0,PCS3-16_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3176_0,PCS3-17_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3177_0,PCS3-17_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3178_0,PCS3-17_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3179_0,PCS3-17_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3180_0,PCS3-17_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3181_0,PCS3-17_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3182_0,PCS3-17_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3183_0,PCS3-17_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3184_0,PCS3-17_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3185_0,PCS3-17_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3186_0,PCS3-17_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3187_0,PCS3-18_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3188_0,PCS3-18_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3189_0,PCS3-18_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3190_0,PCS3-18_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3191_0,PCS3-18_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3192_0,PCS3-18_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3193_0,PCS3-18_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3194_0,PCS3-18_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3195_0,PCS3-18_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3196_0,PCS3-18_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3197_0,PCS3-18_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3198_0,PCS3-19_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3199_0,PCS3-19_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3200_0,PCS3-19_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3201_0,PCS3-19_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3202_0,PCS3-19_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3203_0,PCS3-19_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3204_0,PCS3-19_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3205_0,PCS3-19_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3206_0,PCS3-19_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3207_0,PCS3-19_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3208_0,PCS3-19_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3209_0,PCS3-20_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3210_0,PCS3-20_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3211_0,PCS3-20_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3212_0,PCS3-20_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3213_0,PCS3-20_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3214_0,PCS3-20_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3215_0,PCS3-20_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3216_0,PCS3-20_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3217_0,PCS3-20_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3218_0,PCS3-20_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3219_0,PCS3-20_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_344_0,PCS3-12_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_345_0,PCS3-12_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_346_0,PCS3-12_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_347_0,PCS3-12_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_348_0,PCS3-13_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_349_0,PCS3-13_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_350_0,PCS3-13_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_351_0,PCS3-13_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_352_0,PCS3-14_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_353_0,PCS3-14_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_354_0,PCS3-14_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_355_0,PCS3-14_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_356_0,PCS3-15_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_357_0,PCS3-15_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_358_0,PCS3-15_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_359_0,PCS3-15_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_360_0,PCS3-16_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_361_0,PCS3-16_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_362_0,PCS3-16_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_363_0,PCS3-16_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_364_0,PCS3-17_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_365_0,PCS3-17_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_366_0,PCS3-17_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_367_0,PCS3-17_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_368_0,PCS3-18_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_369_0,PCS3-18_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_370_0,PCS3-18_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_371_0,PCS3-18_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_372_0,PCS3-19_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_373_0,PCS3-19_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_374_0,PCS3-19_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_375_0,PCS3-19_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_376_0,PCS3-20_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_377_0,PCS3-20_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_378_0,PCS3-20_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_379_0,PCS3-20_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_5041_0,PCS3-12_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5042_0,PCS3-13_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5043_0,PCS3-14_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5044_0,PCS3-15_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5045_0,PCS3-16_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5046_0,PCS3-17_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5047_0,PCS3-18_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5048_0,PCS3-19_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5049_0,PCS3-20_通信異常,high
